FIPS,x,y,caves,WNS,tau,area,sr,Hibernate,MaherWNS
29223,486952.0526,-29033.15751,18,Inf,189.8,2072.95,12,9,Inf
29225,274890.0379,-21279.03329,80,Inf,183.2,1471.48,11,8,Inf
29227,132912.117,334968.7833,0,Inf,218.8,684.934,8,5,Inf
29229,310110.2492,-19944.28837,58,Inf,194.6428571,1771.56,11,8,Inf
29510,495251.2933,143794.2126,1,Inf,178,186.782,11,8,Inf
30001,-1321550.363,971846.3759,11,Inf,343.7155963,14218.6,12,9,Inf
30003,-896854.8468,940395.6749,7,Inf,289.0204082,12956.5,9,6,Inf
30005,-965447.3311,1284762.298,0,Inf,302.382716,11085.3,8,5,Inf
30007,-1191031.013,1084354.849,10,Inf,317.75,3233.87,11,8,Inf
30009,-1019246.439,934046.2903,32,Inf,304.0243902,5344.82,9,6,Inf
30011,-666196.1658,926279.5188,2,Inf,282.5396825,8637.48,9,6,Inf
30013,-1162862.518,1189186.292,18,Inf,309.26,6889.48,10,7,Inf
30015,-1084083.706,1240445.93,0,Inf,292.1428571,10488.9,10,7,Inf
30017,-738726.6397,1015534.683,0,Inf,285.4533333,9868.22,9,6,Inf
30019,-708806.7186,1293468.628,0,Inf,307.1724138,3671.98,8,5,Inf
30021,-675916.7455,1122436.883,0,Inf,277.2173913,6229.84,8,5,Inf
30023,-1315732.589,1075719.881,1,Inf,345.4615385,1925.43,12,9,Inf
30025,-648773.9967,1015781.043,0,Inf,280.90625,4211.59,9,6,Inf
30027,-1003080.691,1159881.615,42,Inf,297.0731707,11134.5,10,7,Inf
30029,-1344431.671,1332268.96,20,Inf,328.3861386,13329.6,12,9,Inf
30031,-1179957.868,993236.8911,15,Inf,329.254902,6828.76,11,8,Inf
30033,-834608.0583,1140049.39,0,Inf,280.5384615,12681.5,9,6,Inf
30035,-1258114.611,1361916.057,1,Inf,292.2241379,7854.27,11,8,Inf
30037,-1013255.321,1062211.148,0,Inf,297.6,3024.36,9,6,Inf
30039,-1336823.458,1118055.122,8,Inf,346.09375,4375.63,12,9,Inf
30041,-1047826.896,1318729.002,0,Inf,303.0357143,7502.43,8,5,Inf
30043,-1239840.308,1071941.919,6,Inf,326.125,4277.66,11,8,Inf
30045,-1084804.567,1147405.867,18,Inf,307.8055556,4900.43,10,7,Inf
30047,-1359590.009,1261871.935,1,Inf,307.1818182,4382.93,12,9,Inf
30049,-1243792.367,1181971.111,33,Inf,320.1884058,9045.28,12,9,Inf
30051,-1116100.553,1321499.828,3,Inf,307.3703704,3748.87,9,6,Inf
30053,-1437464.922,1378304.256,1,Inf,328.3194444,9597.71,12,9,Inf
30055,-739608.1452,1170198.949,0,Inf,279.7254902,6862.81,8,5,Inf
30057,-1242449.103,976436.6187,8,Inf,332.3142857,9391.24,11,8,Inf
30059,-1139377.324,1105874.563,17,Inf,335.72,6254.95,10,7,Inf
30061,-1440167.517,1222758.063,1,Inf,324.16,3137.46,12,9,Inf
30063,-1361976.201,1192895.388,0,Inf,324.6470588,6918.77,12,9,Inf
30065,-952069.5963,1067505.186,2,Inf,288.7428571,4867.82,9,6,Inf
30067,-1131226.884,979499.4342,9,Inf,320.4074074,7273.35,11,8,Inf
30069,-932487.0329,1134247.71,0,Inf,285.7941176,4241.1,9,6,Inf
30071,-890576.7604,1254992.038,6,Inf,289.1188119,13506.7,8,5,Inf
30073,-1211147.562,1300136.519,0,Inf,315.0645161,4240.35,10,7,Inf
30075,-752849.7569,921031.2781,0,Inf,289.0655738,8595.15,9,6,Inf
30077,-1289839.035,1160176.768,8,Inf,341.8333333,6056.95,12,9,Inf
30079,-716361.6266,1080600.467,0,Inf,288,4550.02,8,5,Inf
30081,-1396199.468,1090848.49,0,Inf,327.7916667,6490.3,12,9,Inf
30083,-645499.7355,1176905.994,0,Inf,276.1,5362.42,8,5,Inf
30085,-673704.5766,1235900.175,0,Inf,280.7906977,6218.36,8,5,Inf
30087,-827693.5313,1022058.379,1,Inf,281.3434343,12846,9,6,Inf
30089,-1436652.386,1280304.142,0,Inf,315.3148148,7215.57,12,9,Inf
30091,-631955.7899,1279412.377,0,Inf,275.8571429,4401.35,8,5,Inf
30093,-1287320.188,1052354.87,0,Inf,343.8,1885.76,12,9,Inf
30095,-1041529.17,986687.1539,0,Inf,303.40625,4707.71,9,6,Inf
30097,-1080968.118,1008892.144,3,Inf,310.4054054,4746.71,10,7,Inf
30099,-1220096.268,1258407.386,8,Inf,318.9090909,6058.94,11,8,Inf
30101,-1163914.543,1339754.281,0,Inf,311.3333333,5065.3,9,6,Inf
30103,-868509.0283,1025126.726,0,Inf,275.8888889,2648.5,9,6,Inf
30105,-796580.9634,1256094.36,0,Inf,279.1122449,13105.6,8,5,Inf
30107,-1062612.19,1079433.332,1,Inf,292.5,3721.61,10,7,Inf
30109,-629689.0449,1084082.366,0,Inf,281.7058824,2271.17,8,5,Inf
30111,-950991.6168,1004382.81,5,Inf,281.0555556,6924.07,9,6,Inf
31001,-210086.701,341733.2514,0,Inf,233,1461.34,6,2,Inf
31003,-169598.8776,525723.2717,0,Inf,246.8,2227.32,5,2,Inf
31005,-471192.8167,470039.9482,0,Inf,260.75,1861.89,6,3,Inf
31007,-637802.1673,479296.34,0,Inf,281.9333333,1926.04,9,6,Inf
31009,-327465.2558,501269.1097,0,Inf,259.875,1847.46,5,2,Inf
31011,-170828.9449,473132.0693,0,Inf,249.3333333,1790.92,4,1,Inf
31013,-580671.7654,550578.9811,0,Inf,252.5,2777.65,9,5,Inf
31015,-223631.1378,607996.2047,0,Inf,251.6666667,1439.32,6,3,Inf
31017,-321113.594,558561.1617,0,Inf,249.5217391,3139.06,5,2,Inf
31019,-256886.4072,380160.6758,0,Inf,243.7058824,2512.94,6,2,Inf
31021,-28979.1868,487502.6503,0,Inf,234.6666667,1227.82,8,5,Inf
31023,-93980.01647,417971.4895,0,Inf,233,1524.65,7,3,Inf
31025,-11936.73554,382294.2425,0,Inf,218.1,1475.78,9,5,Inf
31027,-102479.6038,571326.6256,0,Inf,240.2857143,1977.55,6,3,Inf
31029,-478363.4481,353245.5075,0,Inf,232.8823529,2316.22,6,2,Inf
31031,-417334.126,576282.9728,0,Inf,247.8173913,15529.1,7,4,Inf
31033,-581715.7625,438202.1228,0,Inf,268.875,3086.82,8,4,Inf
31035,-172299.3201,340807.7117,0,Inf,231,1485.85,7,3,Inf
31037,-89993.4555,456945.6261,0,Inf,232,1080.69,7,4,Inf
31039,-65620.00264,493947.3366,0,Inf,236,1397.85,8,5,Inf
31041,-309022.7527,442410.9336,0,Inf,256.2790698,6681.93,5,2,Inf
31043,-43844.7041,547135.8414,0,Inf,236.8,632.69,7,4,Inf
31045,-580386.4153,606388.087,0,Inf,262.25,3607.93,10,6,Inf
31047,-319006.1711,383881.5354,0,Inf,242.875,2674.84,6,2,Inf
31049,-527360.8933,422308.7098,0,Inf,250.875,1149.01,6,3,Inf
31051,-69522.66849,560758.235,0,Inf,241.5,1268.99,6,3,Inf
31053,-54679.78186,456435.5447,0,Inf,229.7,1399.48,7,4,Inf
31055,-13858.73927,425420.5807,0,Inf,220.3333333,883.465,8,5,Inf
31057,-479807.5871,314339.9821,0,Inf,229.7826087,2390.72,6,2,Inf
31059,-134098.4052,340086.0755,0,Inf,228,1494.37,7,3,Inf
31061,-249227.5145,303823.4862,0,Inf,225.75,1491.7,6,2,Inf
31063,-368829.1908,348110.1246,0,Inf,248.15,2529.3,6,2,Inf
31065,-330182.2826,306777.11,0,Inf,244.25,1870.38,6,2,Inf
31067,-58139.45266,309735.7075,0,Inf,226.5333333,2228.84,9,5,Inf
31069,-523486.7395,478427.0377,0,Inf,257.0285714,4562.06,6,3,Inf
31071,-246333.4572,498415.6625,0,Inf,248.7692308,1480.28,5,2,Inf
31073,-321807.4521,344003.6877,0,Inf,241.7142857,1179.75,6,2,Inf
31075,-472810.2659,509116.6109,0,Inf,253.5294118,2053.65,6,3,Inf
31077,-208761.8755,458468.708,0,Inf,251.6666667,1474.39,4,1,Inf
31079,-209185.8404,380665.4042,0,Inf,235.4444444,1425.53,6,2,Inf
31081,-169174.8699,379948.7395,0,Inf,233.5555556,1425.27,6,2,Inf
31083,-287318.0736,305123.5422,0,Inf,218.6363636,1486.32,7,3,Inf
31085,-424887.5633,350277.7595,0,Inf,240.4375,1858.95,6,2,Inf
31087,-425357.2777,311236.3782,0,Inf,246.3333333,1856.71,6,2,Inf
31089,-227451.5946,558395.4374,0,Inf,248.7674419,6257.1,6,3,Inf
31091,-422763.0405,506141.6103,0,Inf,255.6666667,1869.3,6,3,Inf
31093,-209323.8051,419609.5974,0,Inf,237.75,1487.5,5,1,Inf
31095,-96435.06171,300481.3306,0,Inf,226.0833333,1490.9,9,5,Inf
31097,-22311.36332,324209.1078,0,Inf,228.6666667,975.935,10,6,Inf
31099,-247660.0374,340773.3957,0,Inf,232.5,1334.09,6,2,Inf
31101,-469832.0032,428157.3982,0,Inf,253.5,2836.67,6,3,Inf
31103,-301469.7142,608042.6229,0,Inf,251,2051.02,6,3,Inf
31105,-641370.3525,440442.7375,0,Inf,283.8888889,2459.77,9,6,Inf
31107,-154074.4097,576563.9653,0,Inf,244.0952381,2900.43,6,3,Inf
31109,-57596.32962,368220.8012,1,Inf,224.0666667,2197.35,9,5,Inf
31111,-395356.3057,407321.0409,0,Inf,253.1162791,6642.82,6,2,Inf
31113,-370850.1181,464371.4182,0,Inf,261.6666667,1480.32,5,2,Inf
31115,-284469.787,499645.193,0,Inf,257.8571429,1482.72,5,2,Inf
31117,-418648.2915,466941.6725,0,Inf,261.2631579,2231.21,5,2,Inf
31119,-131827.3176,495921.1882,0,Inf,246.0833333,1488.6,4,1,Inf
31121,-170119.3113,412718.4574,0,Inf,228.1111111,1265.43,6,2,Inf
31123,-578679.8341,493793.5141,0,Inf,253.76,3717.13,8,4,Inf
31125,-166732.4746,437801.98,0,Inf,236.5555556,1078.26,5,2,Inf
31127,12787.91993,323430.049,0,Inf,219.3333333,1069.91,10,6,Inf
31129,-172814.492,301814.0687,0,Inf,233.4166667,1490.99,8,4,Inf
31131,-10679.43453,352958.6173,1,Inf,224.2,1643.12,9,5,Inf
31133,-20023.53739,294942.8325,0,Inf,224,1120.54,10,6,Inf
31135,-472191.5222,389587.8858,0,Inf,250.3333333,2300.96,6,3,Inf
31137,-286779.8972,342640.4086,0,Inf,238,1398.59,6,2,Inf
31139,-131750.1531,534277.2821,0,Inf,247.4,1441.24,6,3,Inf
31141,-126737.9593,456300.6549,0,Inf,236.3846154,1887.86,5,2,Inf
31143,-130308.4171,414102.943,0,Inf,231.9166667,1122.18,6,2,Inf
31145,-377788.8842,308784.9882,0,Inf,246.1666667,1852.17,6,2,Inf
31147,24007.81909,293889.7171,0,Inf,219.8461538,1434.85,10,6,Inf
31149,-281982.783,556066.333,0,Inf,255.65,2611.49,5,2,Inf
31151,-95852.99798,339505.917,0,Inf,224.8571429,1488.81,7,3,Inf
31153,-9249.677167,404843.0636,0,Inf,218.3333333,643.051,8,5,Inf
31155,-53303.5328,417225.4081,0,Inf,231.4666667,1890.25,9,5,Inf
31157,-634894.8059,513249.0266,0,Inf,271.2857143,1924.21,9,6,Inf
31159,-95315.34936,378500.6474,0,Inf,229.3333333,1486.88,7,3,Inf
31161,-523014.5589,578309.3487,0,Inf,256.1666667,6432.37,8,5,Inf
31163,-247509.2245,420767.2157,0,Inf,247.7333333,1484.67,6,2,Inf
31165,-633082.9085,584486.456,0,Inf,276.4615385,5357.15,9,6,Inf
31167,-98338.6628,495440.4572,0,Inf,239.5,1116.69,6,3,Inf
31169,-134630.2619,301067.7772,0,Inf,228.0909091,1490.34,8,4,Inf
31171,-375097.173,503463.0437,0,Inf,258.1666667,1849.5,5,2,Inf
31173,-46178.47067,521569.3385,0,Inf,235,1073.64,8,5,Inf
31175,-246611.5304,459640.4692,0,Inf,251.0909091,1462.39,5,2,Inf
31177,-17939.33294,451856.6476,0,Inf,221.2,1093.48,8,5,Inf
31179,-90929.66654,528668.4852,0,Inf,242.6363636,1226.22,6,3,Inf
31181,-211025.017,302738.1778,0,Inf,236.4166667,1490.9,7,3,Inf
31183,-208247.8551,497343.5508,0,Inf,254.6666667,1485.12,5,2,Inf
31185,-133505.4845,379076.6981,0,Inf,237.6666667,1492.46,7,3,Inf
32001,-1884267.403,455990.1062,7,Inf,283.2708333,12945.5,15,12,Inf
32003,-1683063.539,24749.85634,20,Inf,160.8917197,20918.1,20,13,Inf
32005,-2007655.98,408872.574,3,Inf,311.3333333,1843.17,16,12,Inf
32007,-1600662.663,571916.8867,5,Inf,317.0928144,44558.3,15,12,Inf
32009,-1870789.5,245682.3486,0,Inf,245.7101449,9297.58,16,12,Inf
32011,-1702411.96,460166.4471,6,Inf,310.0481928,10877.7,14,10,Inf
32013,-1817896.318,650219.4244,0,Inf,292.7553191,25011.7,15,12,Inf
32015,-1768090.732,468506.745,2,Inf,296.4433962,14400.5,16,12,Inf
32017,-1639294.314,179234.0844,11,Inf,247.4243902,27554,17,12,Inf
32019,-1969686.629,411127.9433,0,Inf,272.2439024,5205.59,16,12,Inf
32021,-1919264.84,344010.4373,0,Inf,268.2297297,9901,16,12,Inf
32023,-1765925.593,251491.2572,9,Inf,255.8892045,47024.4,16,12,Inf
32027,-1866842.392,550664.6762,2,Inf,279.0347826,15720.2,15,12,Inf
32029,-1985902.625,465376.4325,0,Inf,234.4,668.418,15,12,Inf
32031,-1963677.347,599732.0723,1,Inf,264.9291339,16916.5,15,12,Inf
32033,-1601138.634,377191.6655,45,Inf,303.0588235,22982.3,12,9,Inf
32510,-2012958.779,438295.198,0,Inf,286.5,466.233,15,12,Inf
33001,1955885.967,927988.0912,0,Inf,255.8,1217.72,8,5,Inf
33003,1963303.204,969918.7722,4,Inf,272.0555556,2523.14,9,6,Inf
33005,1908629.807,846367.6869,0,Inf,247.8,1875.36,9,6,Inf
33007,1931437.928,1057256.846,4,3,297.7428571,4816.26,8,5,4
33009,1913537.047,966608.3886,7,2,274.1176471,4584.42,9,6,3
33011,1949509.457,858288.6806,0,Inf,256.7222222,2382.5,9,6,Inf
33013,1942469.345,899953.3336,1,2,262.0588235,2372.37,9,6,3
33015,1994346.172,876940.3803,1,4,251.6428571,1865.72,8,5,5
33017,1993448.342,911947.341,1,Inf,250.5714286,1001.42,8,5,Inf
33019,1898175.476,894982.8921,0,Inf,267.1818182,1428.24,9,6,Inf
34001,1802128.512,425327.6345,0,Inf,204.6923077,1566.33,9,5,Inf
34003,1814704.941,598067.37,0,Inf,210,630.918,10,6,Inf
34005,1793511.634,468640.35,1,Inf,216.3571429,2051.19,9,5,Inf
34007,1772034.772,454732.8907,0,Inf,205.8,616.424,9,5,Inf
34009,1800404.783,387089.9598,0,Inf,198.8333333,748.78,8,5,Inf
34011,1768466.692,404385.0545,0,Inf,205.5555556,1246.52,8,5,Inf
34013,1805718.022,575230.187,0,Inf,200,292.713,9,5,Inf
34015,1757893.307,442221.4515,0,Inf,198.7142857,895.726,9,5,Inf
34017,1819742.643,573342.8636,1,Inf,190,147.204,9,5,Inf
34019,1756237.503,539396.2693,6,Inf,230.125,1168.1,10,6,Inf
34021,1780519.913,511837.4003,1,Inf,226.5,652.485,9,5,Inf
34023,1799878.13,536426.5302,0,Inf,204.6666667,717.225,9,5,Inf
34025,1819865.834,519797.8932,1,Inf,203.1111111,1360.58,9,5,Inf
34027,1778574.813,578935.1651,3,2,228,1364.92,10,6,3
34029,1824802.087,477064.1723,0,Inf,210.5714286,1955.56,9,5,Inf
34031,1794621.666,601544.6195,3,Inf,219.8,516.455,10,6,Inf
34033,1744140.106,424496.0196,0,Inf,198.6666667,853.661,9,5,Inf
34035,1780069.875,543768.2279,1,Inf,223.3333333,749.435,9,5,Inf
34037,1759531.78,606913.8272,84,Inf,238.2,1318.58,9,6,Inf
34039,1801982.262,560450.9948,0,Inf,206,291.197,9,5,Inf
34041,1741779.502,569097.425,46,2,235.6666667,925.284,9,6,3
35001,-963143.757,-220071.2765,6,Inf,230.52,3025.9,19,14,Inf
35003,-1135450.121,-327133.7453,0,Inf,271.7164179,17944.9,22,14,Inf
35005,-782091.5052,-428174.6703,236,Inf,217.0431034,15703.8,19,12,Inf
35006,-1084889.726,-221377.3876,83,Inf,272.5505618,11689.2,19,14,Inf
35007,-765637.0737,-65313.34576,2,Inf,302.52,9823.13,15,10,Inf
35009,-668616.153,-301044.7752,1,Inf,222.9259259,3789.66,12,7,Inf
35011,-766940.9603,-319632.5052,69,Inf,221.4666667,6030.84,15,10,Inf
35013,-1012084.708,-518059.3981,26,Inf,196.027027,9899.75,20,13,Inf
35015,-775352.4655,-528545.2516,538,Inf,188.9512195,10869,19,12,Inf
35017,-1149706.229,-457279.4102,22,Inf,229.525641,10349.2,24,14,Inf
35019,-795992.6317,-258458.388,7,Inf,227.5762712,7872.55,16,11,Inf
35021,-699964.3422,-154793.108,0,Inf,239.775,5595.07,13,8,Inf
35023,-1193299.696,-544386.7229,20,Inf,208.171875,8969.35,25,14,Inf
35025,-689588.4123,-499704.2743,2,Inf,192.8571429,11424.3,16,9,Inf
35027,-868710.7725,-376998.4274,291,Inf,239.7956989,12496.7,18,13,Inf
35028,-921869.6457,-131480.9265,3,Inf,283,255.875,17,12,Inf
35029,-1099712.256,-526622.1448,9,Inf,198.8070175,7679.5,23,13,Inf
35031,-1098405.303,-144081.7628,3,Inf,278.6981132,14172,18,13,Inf
35033,-799390.9752,-129152.658,0,Inf,305.9722222,4940.75,16,11,Inf
35035,-907466.1897,-500157.4417,59,Inf,214.7063492,17143.4,20,13,Inf
35037,-681832.3077,-240443.3858,0,Inf,214.1403509,7324.32,13,8,Inf
35039,-947209.4891,-57332.78203,8,Inf,290.412844,15273.4,18,13,Inf
35041,-684961.7364,-362508.5332,0,Inf,217.8085106,6349.67,13,8,Inf
35043,-972682.357,-147443.8875,20,Inf,259.0136986,9655.43,19,14,Inf
35045,-1090517.715,-40410.41545,3,Inf,242.5566038,14300.4,18,13,Inf
35047,-791800.2154,-189283.6101,7,Inf,256.2934783,12279.2,16,11,Inf
35049,-895511.4398,-176032.4594,6,Inf,268.8108108,4981.46,17,12,Inf
35051,-1034660.637,-427700.1977,107,Inf,217.8235294,10866.6,20,13,Inf
35053,-999855.3705,-333429.3838,21,Inf,243.4,17215.1,21,15,Inf
35055,-852639.8252,-59862.26509,5,Inf,310.6304348,5635.61,17,12,Inf
35057,-894173.413,-273860.8834,6,Inf,263.6060606,8652.8,18,13,Inf
35059,-662480.1253,-88153.61755,4,Inf,257.2535211,9927.6,13,8,Inf
35061,-979785.3951,-255873.9785,1,Inf,250.7647059,2774.36,19,14,Inf
36001,1780660.222,778409.8445,72,0,247.6666667,1385.17,9,6,1
36003,1464404.379,671819.3955,0,Inf,279.05,2685.45,9,5,Inf
36005,1835338.373,590911.9521,0,Inf,NA,105.195,8,5,Inf
36007,1644875.89,697009.4177,0,Inf,251.3333333,1861.23,9,6,Inf
36009,1412223.888,661036.7457,1,6,268.1851852,3436.74,9,5,7
36011,1567291.966,767962.2654,0,Inf,251.8666667,1936.76,9,6,Inf
36013,1356923.083,648737.9296,1,Inf,250.15,2806.03,8,5,Inf
36015,1568726.294,679194.2875,0,Inf,265.8888889,1055,10,6,Inf
36017,1652857.977,736902.2532,0,Inf,266.8333333,2379.82,9,6,Inf
36019,1748091.594,1016744.394,3,2,253.3,2832.1,8,5,3
36021,1816915.069,746742.6405,5,1,239.6428571,1668.86,9,6,2
36023,1613653.732,740550.316,0,Inf,269.5,1296.84,9,6,Inf
36025,1712328.931,717209.1517,0,Inf,270.8846154,3767.81,9,6,Inf
36027,1820354.331,692363.0148,4,Inf,248.2142857,2115.77,9,6,Inf
36029,1396757.859,716715.0421,3,3,246.45,2755.58,9,5,4
36031,1756937.061,947026.5817,20,1,266.5641026,4923.96,9,6,2
36033,1704039.273,989115.984,1,2,268.5151515,4420.57,8,5,3
36035,1731747.977,826477.8752,0,Inf,250,1421.32,9,6,Inf
36037,1434871.24,750237.7212,2,Inf,236.9,1255.58,8,5,Inf
36039,1776761.094,740774.0711,22,Inf,253,1753.42,9,6,Inf
36041,1712151.834,884431.9682,4,2,272.2058824,4666.69,9,6,3
36043,1681329.596,850848.0922,17,Inf,259.7142857,3746.41,9,6,Inf
36045,1591799.097,901956.9521,40,1,255.7037037,3632.41,9,6,2
36047,1831440.473,565775.2621,0,Inf,186,130.99,7,4,Inf
36049,1635437.231,880733.348,5,2,261.375,3249.25,9,6,3
36051,1475267.648,726295.3269,1,3,243.5714286,1737.99,9,5,4
36053,1637542.654,782222.0888,15,Inf,259,1682.94,9,6,Inf
36055,1471571.551,774092.9836,1,Inf,237.6153846,1757.08,9,5,Inf
36057,1735282.769,802824.2069,2,1,250.3333333,1079.25,9,6,2
36059,1858944.502,582049.2681,0,Inf,200.75,774.287,7,4,Inf
36061,1829345.458,581072.9736,1,Inf,188,139.188,9,5,Inf
36063,1387399.726,764786.3242,8,Inf,240.7,1396.59,8,5,Inf
36065,1649283.256,821990.1663,9,Inf,263.9166667,3311.03,9,6,Inf
36067,1594055.48,783601.3645,18,2,250.5333333,2143.35,9,6,3
36069,1509679.874,748455.6767,0,Inf,244.25,1727.58,9,5,Inf
36071,1784252.803,641778.2949,13,3,231.4117647,2174.94,9,6,4
36073,1427273.614,777632.457,0,Inf,233.6666667,1003.4,8,5,Inf
36075,1588724.201,830471.1057,0,Inf,257.2,2598.41,9,6,Inf
36077,1695358.743,762732.8313,5,Inf,266.6666667,2640.55,9,6,Inf
36079,1828168.734,654788.2896,4,2,229.4,659.359,9,6,3
36081,1840802.996,572377.7798,0,Inf,186,317.237,7,4,Inf
36083,1814919.596,799324.4435,7,Inf,250.75,1688.78,9,6,Inf
36085,1818401.037,555111.8115,0,Inf,167,132.105,9,5,Inf
36087,1813570.419,619884.1561,2,Inf,219.6666667,513.969,9,6,Inf
36089,1647129.582,965270.4978,4,Inf,261.6481481,7261.31,8,5,Inf
36091,1776399.392,835000.7162,0,Inf,248.5555556,2203.74,9,6,Inf
36093,1768909.509,801698.7411,0,Inf,242.6666667,490.582,9,6,Inf
36095,1743839.989,770089.7553,127,0,256.0714286,1597.68,9,6,0
36097,1553243.26,705726.7022,0,Inf,274.1428571,961.823,9,5,Inf
36099,1548399.854,748107.4723,0,Inf,248.2222222,1006.06,9,5,Inf
36101,1516577.926,682356.5598,0,Inf,272.48,3529.04,9,5,Inf
36103,1913373.45,609720.661,0,Inf,208.5238095,2896.39,7,4,Inf
36105,1738659.881,667506.8667,3,1,260.0526316,2635.99,9,6,2
36107,1603968.995,691512.561,0,Inf,256.2,1493.01,9,6,Inf
36109,1583014.559,719623.4469,4,Inf,267.6666667,1181.85,10,6,Inf
36111,1775888.983,695503.1988,13,1,253.3913043,3003.15,9,6,2
36113,1766024.03,884938.7178,11,1,262.6111111,2446.67,9,6,2
36115,1804793.932,864758.844,1,2,263.9411765,2098.25,9,6,3
36117,1524353.426,785992.7504,0,Inf,236.1666667,1561.65,8,5,Inf
36119,1833870.466,625538.8347,2,Inf,217.2222222,1144.56,9,6,Inf
36121,1439263.78,717674.6228,0,Inf,249.0909091,1516.08,9,5,Inf
36123,1528145.274,728261.1317,0,Inf,256.8333333,858.534,9,5,Inf
37001,1474694.238,-33167.56466,0,Inf,182.1111111,1100.23,11,7,Inf
37003,1318738.376,-74687.89163,0,Inf,185.6,626.106,11,8,Inf
37005,1315095.799,-9825.76256,1,Inf,242.6,608.961,11,8,Inf
37007,1432918.548,-162902.9167,0,Inf,175.4,1398.99,11,7,Inf
37009,1283793.435,-21551.27731,1,Inf,246.1428571,1135.17,11,8,Inf
37011,1250815.779,-65621.17805,3,4,221,598.826,11,8,5
37013,1710273.952,-52637.30248,0,Inf,150.35,2541.02,9,5,Inf
37015,1687099.831,8211.625583,0,Inf,170.5,2122.33,11,6,Inf
37017,1577579.154,-178121.4058,0,Inf,164.6470588,2260.09,10,6,Inf
37019,1617005.751,-232247.6587,0,Inf,147.8235294,2314.48,10,5,Inf
37021,1206227.941,-126132.8972,3,4,221.3076923,1790.3,11,8,5
37023,1277313.993,-100832.6546,1,Inf,197,1233.43,11,8,Inf
37025,1384761.336,-123919.1368,0,Inf,178.7142857,977.394,12,8,Inf
37027,1286178.98,-75724.86397,0,Inf,209.7,1290.95,11,8,Inf
37029,1748596.294,56789.20051,0,Inf,169.5,747.018,11,6,Inf
37031,1741900.619,-124162.8321,0,Inf,140,1712.35,8,4,Inf
37033,1473741.527,5554.765175,0,Inf,190.2222222,1105.1,11,7,Inf
37035,1321639.115,-103397.9963,0,Inf,186.4285714,1043.88,11,8,Inf
37037,1493668.757,-68821.83386,1,Inf,167.125,1885.49,10,6,Inf
37039,1076672.105,-197841.7618,3,7,197.9090909,1248.91,13,8,8
37041,1715621.917,26416.41752,0,Inf,168.5,376.731,11,6,Inf
37043,1105777.409,-203488.909,0,Inf,188.5,439.043,13,8,Inf
37045,1295568.17,-143629.7231,0,Inf,188.8888889,1143.11,12,9,Inf
37047,1576378.559,-217640.0293,0,Inf,161.7777778,2435.3,10,5,Inf
37049,1698563.661,-97689.50461,0,Inf,148.6,2004.61,9,5,Inf
37051,1545176.402,-134882.8989,0,Inf,158.9166667,1671.84,10,6,Inf
37053,1764185.257,63421.65579,0,Inf,168.5,738.351,11,6,Inf
37055,1796603.643,-2429.247116,1,Inf,136.7272727,1374.23,9,5,Inf
37057,1408565.159,-74545.69523,1,Inf,181.3333333,1355.73,13,9,Inf
37059,1376271.37,-65292.01599,0,Inf,204.8,746.601,11,8,Inf
37061,1626621.174,-132215.7254,0,Inf,167.875,2102.36,10,6,Inf
37063,1521479.057,-26231.5756,0,Inf,187.2,842.316,10,6,Inf
37065,1635230.701,-19198.70648,0,Inf,174.4444444,1273.53,10,6,Inf
37067,1397545.258,-38039.91044,0,Inf,191.0909091,1151.91,11,8,Inf
37069,1571719.033,-11665.66081,0,Inf,190.625,1293.77,10,6,Inf
37071,1329482.885,-143228.6161,1,Inf,170.875,1005.24,12,9,Inf
37073,1702615.236,55019.98029,0,Inf,188.5,893.293,11,6,Inf
37075,1094047.958,-170841.945,0,Inf,206.1666667,783.508,12,8,Inf
37077,1535419.967,6559.891594,0,Inf,193.6,1379.43,10,6,Inf
37079,1637578.975,-67777.07038,0,Inf,158.25,646.251,9,5,Inf
37081,1439800.18,-36001.03693,0,Inf,174.6666667,1709.63,12,8,Inf
37083,1621995.244,18592.98472,0,Inf,182.6153846,1819.51,10,6,Inf
37085,1534889.648,-99817.95491,0,Inf,176.6363636,1476.92,10,6,Inf
37087,1164682.484,-137868.4698,1,5,217.7,1442.57,12,8,6
37089,1214813.003,-155724.8301,3,Inf,180.2857143,1004.4,11,8,Inf
37091,1679596.385,40983.42976,0,Inf,178.375,926.442,11,6,Inf
37093,1508942.471,-144658.3193,0,Inf,170.375,1120.63,10,6,Inf
37095,1761931.529,-38827.65904,0,Inf,154.6153846,2053.52,9,5,Inf
37097,1348298.503,-81821.51807,0,Inf,198.25,1639.77,12,9,Inf
37099,1158352.198,-172557.3193,1,7,220.2,1193.83,12,8,8
37101,1575737.609,-74521.94771,0,Inf,183.0625,2007.68,10,6,Inf
37103,1676116.031,-112068.9826,1,Inf,161.5454545,1204.98,9,5,Inf
37105,1507148.845,-91783.22924,0,Inf,178.8,607.013,10,6,Inf
37107,1646498.022,-94237.27895,0,Inf,152.1111111,1072.55,9,5,Inf
37109,1323528.971,-122470.2969,0,Inf,184.7142857,806.305,12,9,Inf
37111,1247721.106,-109409.0515,2,Inf,217,1124.04,11,8,Inf
37113,1131852.778,-188213.843,1,Inf,214.2727273,1389.31,12,8,Inf
37115,1185918.543,-100204.9869,0,Inf,211.1818182,1255.99,11,8,Inf
